"x","y"
0.897105246782303,0.0903583811596036
0.583832485601306,0.353974522324279
0.12557613872923,0.701810776023194
0.401019372977316,0.0620065666735172
0.895352088613436,0.729059207020327
0.665870007360354,0.0794721201527864
0.597469181288034,0.744343910831958
0.135728792985901,0.775467671686783
0.830008931225166,0.474530335981399
0.150578858563676,0.799959166673943
0.935224917717278,0.85430604359135
0.478163022082299,0.178707128856331
0.371602393686771,0.0676636204589158
0.170649270294234,0.32447905652225
0.915780264884233,0.704047130187973
0.421743154525757,0.838957514148206
0.697577205486596,0.239124735351652
0.156657150248066,0.894320433959365
0.108536842511967,0.151874246774241
0.234472820535302,0.561328343348578
0.891942903632298,0.823093029437587
0.0583131073508412,0.248712559929118
0.460883647669107,0.633052908349782
0.32758488622494,0.88653591950424
0.901311937021092,0.892038165591657
0.0638708928599954,0.0125722768716514
0.236615529982373,0.0634009344503284
0.748420030809939,0.0406198739074171
0.126766627654433,0.0523769243154675
0.527403742773458,0.653280747355893
0.586947245290503,0.726108857896179
0.0241832279134542,0.125435094116256
0.987060935236514,0.751986606745049
0.912884291028604,0.826154572190717
0.913633104646578,0.116648679133505
0.973175212508067,0.997723649488762
0.495978277875111,0.000430108746513724
0.154514580965042,0.638468126999214
0.0107280120719224,0.759801596868783
0.383555057924241,0.627293527824804
0.666680764406919,0.882629693951458
0.803792774211615,0.701955860946327
0.216719139134511,0.257044137455523
0.612226559547707,0.107497224351391
0.226399770472199,0.934140222845599
0.924650986446068,0.749013199238107
0.858803489012644,0.32015425292775
0.901867732871324,0.578190464992076
0.189067728351802,0.393685344606638
0.945338353281841,0.144207374425605
0.365138557506725,0.20443722163327
0.536237408639863,0.932609817944467
0.212498540990055,0.189016245538369
0.81219521490857,0.318160860799253
0.761064260965213,0.783176077995449
0.900437426520512,0.523181071737781
0.0603762401733547,0.957129534333944
0.916520334081724,0.518660560715944
0.0532675292342901,0.274635635549203
0.935639436123893,0.350007844157517
0.677880445960909,0.86622028471902
0.920144758187234,0.632502442924306
0.201550760306418,0.580085414228961
0.837543508736417,0.533735855482519
0.735351448645815,0.913606163114309
0.327473057201132,0.859779468271881
0.580130194546655,0.856337746139616
0.683942000614479,0.516773459501565
0.763589412905276,0.489417983451858
0.276562044164166,0.813081526663154
0.217770213726908,0.0605142274871469
0.479626315878704,0.932798488531262
0.300034806365147,0.584457969525829
0.730199113953859,0.192520461045206
0.933704476105049,0.320547464303672
0.732249766821042,0.128785849083215
0.273221221053973,0.924250359181315
0.579304295359179,0.271987773478031
0.0947256330400705,0.863417058018968
0.0441531159449369,0.528072954155505
0.485237448243424,0.361160014523193
0.241646365262568,0.345296486048028
0.095626178663224,0.687807016307488
0.972918931394815,0.0638111515436321
0.320951441535726,0.282187822507694
0.896105816122144,0.527356494450942
0.275023083668202,0.101040013600141
0.882188059622422,0.618050650926307
0.110035202465951,0.795238747261465
0.293576543219388,0.378631779691204
0.0984780874568969,0.869597102981061
0.201668247580528,0.288630377035588
0.459227508632466,0.859557612333447
0.545032339403406,0.0212032443378121
0.232589416438714,0.331185964168981
0.783297992078587,0.10366534627974
0.0285361809656024,0.743600924964994
0.0509026451036334,0.0676460135728121
0.918147115269676,0.790120048914105
0.211349818855524,0.816268019378185
0.945334360003471,0.182286485098302
0.176321766804904,0.90106716984883
0.220159597229213,0.621952431276441
0.538475731853396,0.123399687698111
0.606893035117537,0.881699879188091
0.768186809262261,0.911582916276529
0.976713835960254,0.0843007955700159
0.0886955934111029,0.779174924828112
0.757081792457029,0.151594786904752
0.694697287399322,0.150265020783991
0.276568491943181,0.745814359979704
0.325996284605935,0.216202876064926
0.28241093410179,0.584504161030054
0.289408843265846,0.180408701999113
0.745411165989935,0.947441098513082
0.191769117955118,0.26563041168265
0.387282748473808,0.314503030385822
0.661353785078973,0.469832428498194
0.262467752210796,0.470015262253582
0.823738978011534,0.377256876556203
0.548260443145409,0.0611186241731048
0.151656036265194,0.13394879642874
0.337548355571926,0.586931566009298
0.0225604763254523,0.071400809334591
0.31611309107393,0.593073033262044
0.490555648924783,0.271086688153446
0.295998116256669,0.718021386768669
0.423399287974462,0.201777675654739
0.533079317072406,0.248882307205349
0.909140766132623,0.14707372803241
0.212471424601972,0.266540551790968
0.975901773897931,0.0455720820464194
0.19574851100333,0.803272049641237
0.790379751008004,0.991073039127514
0.382698761532083,0.292982983635738
0.167191624874249,0.0694420579820871
0.410441506188363,0.147039230680093
0.49212936963886,0.946799666853622
0.311909528682008,0.133389239665121
0.632796807214618,0.632978798821568
0.457419916288927,0.296263675903901
0.173137815436348,0.772748960182071
0.405542777618393,0.892908098874614
0.532469957368448,0.615305765997618
0.116016334621236,0.533009087666869
0.0259998198598623,0.796006286516786
0.616430854192004,0.447564135305583
0.153747120406479,0.222209986066446
0.913120630197227,0.671230342704803
0.832947774324566,0.0874961600638926
0.0691775244195014,0.46750984643586
0.671042297966778,0.0274300156161189
0.885678151622415,0.841175595298409
0.162946531781927,0.961334503255785
0.125921101076528,0.267665064195171
0.301737139932811,0.692015156149864
0.406121819512919,0.698777505895123
0.538512306055054,0.500060291960835
0.875498946057633,0.814999946625903
0.0369356884621084,0.131086668232456
0.976696928730235,0.794027447234839
0.062924335943535,0.622569128638133
0.481070652604103,0.640120146330446
0.356486920733005,0.712822080589831
0.812135003507137,0.139648617710918
0.144965514307842,0.813176572788507
0.639963801251724,0.660037249559537
0.412530592177063,0.897686843993142
0.59066474204883,0.436050171498209
0.403112655039877,0.483677463373169
0.82464885362424,0.646056445548311
0.958972505759448,0.777249884558842
0.895188527414575,0.982901705894619
0.788684224477038,0.859926342731342
0.320171765051782,0.867717645131052
0.0254946718923748,0.254858745960519
0.937073026085272,0.594997673528269
0.465063510928303,0.275454733287916
0.395765185123309,0.558838997967541
0.763153374195099,0.25322977360338
0.302919037640095,0.883136127376929
0.310649996623397,0.867688233731315
0.1502889059484,0.849262688308954
0.75605562934652,0.47447421355173
0.583083388628438,0.0770671728532761
0.494629710912704,0.222952532116324
0.577932392247021,0.236399051034823
0.816683542449027,0.967802922707051
0.918248931877315,0.190513148205355
0.78521543671377,0.799738585716113
0.508649052819237,0.246046533342451
0.0296970582567155,0.171482908772305
0.163139606360346,0.286731626838446
0.956826534122229,0.370121495099738
0.520396234234795,0.639344625174999
0.318533489946276,0.565166144398972
0.202308430336416,0.379323153756559
0.196135657606646,0.422016186872497
0.247931687161326,0.441235912265256
0.86916940822266,0.819600646849722
0.235586568247527,0.345632027601823
0.579466148978099,0.878411055775359
0.029872297309339,0.453519008820876
0.118495505303144,0.771781770512462
0.764119161758572,0.950219737365842
0.92211817484349,0.858813101658598
0.230875456007197,0.83951702225022
0.400124871404842,0.2468779720366
0.598878228804097,0.642450764542446
0.0279134586453438,0.723001367412508
0.197235218249261,0.0675168123561889
0.961368589196354,0.542306757066399
0.487470061285421,0.664613970322534
0.411561067216098,0.447676798561588
0.196943535935134,0.713504004525021
0.100093417335302,0.840783048653975
0.0359813394024968,0.482870443258435
0.923031668178737,0.975997764850035
0.0902388193644583,0.431408697040752
0.382230643182993,0.795524050714448
0.402330696349964,0.378517210716382
0.664338616887107,0.13898164476268
0.6259000308346,0.930080828024074
0.245149085298181,0.0508353926707059
0.875539248576388,0.186620844062418
0.406456703785807,0.511072631925344
0.77647491148673,0.322618890786543
0.182299736421555,0.313195052091032
0.850024321814999,0.373347656335682
0.685717208310962,0.490820478647947
0.798108120681718,0.0455017844215035
0.577551912516356,0.757289334433153
0.181987579679117,0.887088573072106
0.0319175515323877,0.604872915893793
0.106115245260298,0.703643126413226
0.0255403909832239,0.972089682007208
0.990579952253029,0.0079002371057868
0.760165322571993,0.862918001133949
0.38708679145202,0.732733593555167
0.885795003036037,0.405136099318042
0.255135562038049,0.446428320603445
0.968898472608998,0.914813652634621
0.220263195922598,0.539599848911166
0.424885908141732,0.989972123410553
0.0445662701968104,0.837735407054424
0.178301578154787,0.188038195949048
0.574294220190495,0.1713772197254
0.251967368647456,0.34514660271816
0.902450864901766,0.251206381479278
0.535391702316701,0.331921953242272
0.101404424523935,0.640351881273091
0.741885006194934,0.258869168814272
0.775530022569001,0.14402294321917
0.215500582475215,0.362123848171905
0.886961984448135,0.890947342151776
0.751927618402988,0.328484283527359
0.16266108234413,0.914785381173715
0.610269216122106,0.598162112291902
0.528046262683347,0.345137750729918
0.306817607488483,0.91504912939854
0.283616043161601,0.431441216496751
0.515161168994382,0.515943553764373
0.719131149584427,0.85275373631157
0.4319568190258,0.750540940091014
0.0404087649658322,0.729718849994242
0.810643440578133,0.575700275599957
0.78168996819295,0.120543427299708
0.26112242299132,0.0417627308052033
0.670739896595478,0.601906569674611
0.798658675979823,0.632151492172852
0.652946049580351,0.729989426676184
0.568432196043432,0.731175279943272
0.00165741238743067,0.515154498862103
0.355642346432433,0.126898811664432
0.490288002882153,0.78441164875403
0.43226402066648,0.517908148933202
0.318084214115515,0.761639370815828
0.747076494153589,0.918694065185264
0.619186236988753,0.397238645935431
0.815522540127859,0.611425651237369
0.516149515286088,0.687924803467467
0.458136336645111,0.428650612477213
0.0520146626513451,0.118386526359245
0.714724358869717,0.452219162601978
0.84749893262051,0.758175079710782
0.986917855218053,0.102592029375955
0.775471860310063,0.234496746910736
0.508267384488136,0.571921304566786
0.486139891669154,0.537956958403811
0.884080705000088,0.730941928690299
0.82693051872775,0.120242309523746
0.903235462028533,0.685329840751365
0.387349906610325,0.163629156770185
0.991162627004087,0.656822484917939
0.380776003235951,0.133908646646887
0.684075703844428,0.687959966948256
0.704147533513606,0.250356065342203
0.933593317866325,0.208892361493781
0.263991133542731,0.283305512508377
0.802645363146439,0.552834969013929
0.295667922589928,0.659102011006325
0.301535871811211,0.542844960000366
0.84509828989394,0.703566104639322
0.0664981319569051,0.203073404496536
0.219685555435717,0.139743859414011
0.474781908793375,0.901152453385293
0.0770517201162875,0.361275712493807
0.940519585506991,0.185329981846735
0.839158702176064,0.274346969788894
0.878756317077205,0.53142624325119
0.43394290888682,0.803598298924044
0.953315116697922,0.389366290764883
0.811446750536561,0.0111962230876088
0.277764419093728,0.715726038906723
0.544547063065693,0.472543854499236
0.983066875021905,0.761497187195346
0.210197084350511,0.0388356088660657
0.965221848804504,0.882850379450247
0.777178072603419,0.701170310843736
0.0438679305370897,0.272664311341941
0.427206517662853,0.893905615666881
0.776071817381307,0.749111340381205
0.623972729081288,0.790332221193239
0.475068498170003,0.307312569115311
0.812210851581767,0.559179708827287
0.659888962516561,0.978901413735002
0.425796799361706,0.756992320762947
0.407765151700005,0.21826903289184
0.798445822205395,0.590820461977273
0.300767053617164,0.211892163846642
0.19481962826103,0.521054903743789
